Datetime,Total
2023-12-14 05:45:00,0.01742333303889142
2023-12-14 06:00:00,0.00269432985137496
2023-12-14 06:15:00,0.014190137217241465
2023-12-14 06:30:00,0.01131618537577484
2023-12-14 06:45:00,-0.0003592439801833297
2023-12-14 07:00:00,0.01005883144513319
2023-12-14 07:15:00,0.011675429355958165
2023-12-14 07:30:00,0.020656528860541368
2023-12-14 07:45:00,0.020836150850633034
2023-12-14 08:00:00,0.009699587464949859
2023-12-14 08:15:00,0.02191388279118302
2023-12-14 08:30:00,0.015627113137974775
2023-12-14 08:45:00,0.002694329851374958
2023-12-14 09:00:00,-0.009340343484766539
2023-12-14 09:15:00,-0.0019758418910083087
2023-12-14 09:30:00,-0.003233195821649958
2023-12-14 09:45:00,-0.005209037712658263
2023-12-14 10:00:00,-0.023171236721824674
2023-12-14 10:15:00,-0.017064089058708095
2023-12-14 10:30:00,-0.017782577019074753
2023-12-14 10:45:00,-0.020117662890266386
2023-12-14 11:00:00,-0.017962199009166416
2023-12-14 11:15:00,-0.019938040900174724
2023-12-14 11:30:00,-0.019039930949716403
2023-12-14 11:45:00,-0.016704845078524766
2023-12-14 12:00:00,-0.02029728488035805
2023-12-14 12:15:00,-0.013651271246966475
2023-12-14 12:30:00,-0.01742333303889142
2023-12-14 12:45:00,-0.0215546388109997
2023-12-14 13:00:00,-0.011136563385683178
2023-12-14 13:15:00,-0.01293278328659982
2023-12-14 13:30:00,-0.019578796919991395
2023-12-14 13:45:00,-0.00592752567302492
2023-12-14 14:00:00,-0.00287395184146663
2023-12-14 14:15:00,-0.02173426080109136
2023-12-14 14:30:00,-0.008262611544216557
2023-12-14 14:45:00,-0.009879209455041532
2023-12-14 15:00:00,-0.0316134702561329
2023-12-14 15:15:00,-0.006286769653208251
2023-12-14 15:30:00,-0.016345601098341444
2023-12-14 15:45:00,0.0021554638810999636
2023-12-14 16:00:00,0.014369759207333124
2023-12-14 16:15:00,0.0159863571181581
2023-12-14 16:30:00,0.013112405276691472
2023-12-14 16:45:00,0.017423333038891414
2023-12-14 17:00:00,0.022273126771366343
2023-12-14 17:15:00,0.015267869157791443
2023-12-14 17:30:00,0.015267869157791443
2023-12-14 17:45:00,0.01993804090017471
2023-12-14 18:00:00,0.011675429355958162
2023-12-14 18:15:00,0.00987920945504152
2023-12-14 18:30:00,0.01329202726678314
2023-12-14 18:45:00,0.00987920945504152
2023-12-14 19:00:00,0.010956941395591504
2023-12-14 19:15:00,0.0014369759207333054
2023-12-14 19:30:00,0.003412817811741611
2023-12-14 19:45:00,-0.0003592439801833358
2023-12-14 20:00:00,0.01329202726678314
2023-12-14 20:15:00,0.00592752567302491
2023-12-14 20:30:00,0.005209037712658253
2023-12-14 20:45:00,0.003772061791924939
2023-12-14 21:00:00,0.011495807365866497
2023-12-14 21:15:00,0.008981099504583197
2023-12-14 21:30:00,0.009160721494674862
2023-12-14 21:45:00,-0.004849793732474938
2023-12-14 22:00:00,-0.00233508587119164
2023-12-14 22:15:00,-0.006825635623483244
2023-12-14 22:30:00,-0.005388659702749931
2023-12-14 22:45:00,-0.0005388659702749976
2023-12-14 23:00:00,-0.0025147078612833052
2023-12-14 23:15:00,-0.0012573539306416559
2023-12-14 23:30:00,-0.002155463881099975
2023-12-14 23:45:00,-0.00484979373247494
2023-12-15 00:00:00,-0.00017962199009166957
2023-12-15 00:15:00,-0.002155463881099975
2023-12-15 00:30:00,-0.0003592439801833347
2023-12-15 00:45:00,-0.0014369759207333189
2023-12-15 01:00:00,-0.0007184879603666628
2023-12-15 01:15:00,0.002335085871191627
2023-12-15 01:30:00,-0.003053573831558296
2023-12-15 01:45:00,-0.0008981099504583257
2023-12-15 02:00:00,-0.003233195821649959
2023-12-15 02:15:00,-0.0035924398018332892
2023-12-15 02:30:00,0.0005388659702749865
2023-12-15 02:45:00,-6.661338147750939e-18
2023-12-15 03:00:00,-0.0007184879603666628
2023-12-15 03:15:00,-0.001436975920733321
2023-12-15 03:30:00,0.0021554638810999615
2023-12-15 03:45:00,0.00035924398018332137
2023-12-15 04:00:00,0.010418075425316514
2023-12-15 04:15:00,0.011855051346049828
2023-12-15 04:30:00,0.008621855524399874
2023-12-15 04:45:00,0.009160721494674865
2023-12-15 05:00:00,0.002514707861283293
2023-12-15 05:15:00,0.002873951841466621
2023-12-15 05:30:00,-0.006646013633391578
2023-12-15 05:45:00,0.010418075425316515
2023-12-15 06:00:00,0.012214295326233155
2023-12-15 06:15:00,0.012214295326233155
2023-12-15 06:30:00,0.009160721494674864
2023-12-15 06:45:00,-0.003412817811741622
2023-12-15 07:00:00,0.005568281692841585
2023-12-15 07:15:00,0.003412817811741613
2023-12-15 07:30:00,-4.440892098500626e-18
2023-12-15 07:45:00,0.0012573539306416442
2023-12-15 08:00:00,-0.007005257613574905
2023-12-15 08:15:00,-0.010956941395591517
2023-12-15 08:30:00,0.001975841891008301
2023-12-15 08:45:00,-0.004849793732474936
2023-12-15 09:00:00,-0.007005257613574904
2023-12-15 09:15:00,-0.017423333038891427
2023-12-15 09:30:00,-0.01329202726678315
2023-12-15 09:45:00,-0.008082989554124889
2023-12-15 10:00:00,0.009879209455041522
2023-12-15 10:15:00,-0.007723745573941562
2023-12-15 10:30:00,0.0016165979108249717
2023-12-15 10:45:00,0.0007184879603666527
2023-12-15 11:00:00,0.0066460136333915685
2023-12-15 11:15:00,-0.002694329851374967
2023-12-15 11:30:00,0.004670171742383262
2023-12-15 11:45:00,0.0053886597027499195
2023-12-15 12:00:00,0.003053573831558285
2023-12-15 12:15:00,-0.0021554638810999745
2023-12-15 12:30:00,-0.004670171742383273
2023-12-15 12:45:00,0.003951683782016605
2023-12-15 13:00:00,0.0017962199009166364
2023-12-15 13:15:00,0.0019758418910083004
2023-12-15 13:30:00,-4.996003610813204e-18
2023-12-15 13:45:00,0.014549381197424788
2023-12-15 14:00:00,0.005747903682933247
2023-12-15 14:15:00,0.005388659702749919
2023-12-15 14:30:00,0.0017962199009166357
2023-12-15 14:45:00,-0.011495807365866511
2023-12-15 15:00:00,-0.012573539306416495
2023-12-15 15:15:00,-0.003412817811741623
2023-12-15 15:30:00,-0.007723745573941564
2023-12-15 15:45:00,0.014369759207333126
2023-12-15 16:00:00,0.033409690157049525
2023-12-15 16:15:00,0.005029415722566592
2023-12-15 16:30:00,0.018141820999258075
2023-12-15 16:45:00,0.0028739518414666243
2023-12-15 17:00:00,0.001975841891008303
2023-12-15 17:15:00,-0.003592439801833285
2023-12-15 17:30:00,0.0016165979108249751
2023-12-15 17:45:00,0.0016165979108249751
2023-12-15 18:00:00,-0.003412817811741622
2023-12-15 18:15:00,-2.220446049250313e-18
2023-12-15 18:30:00,-0.012214295326233162
2023-12-15 18:45:00,-0.010058831445133191
2023-12-15 19:00:00,-0.004849793732474934
2023-12-15 19:15:00,-0.0071848796036665654
2023-12-15 19:30:00,-0.0005388659702749932
2023-12-15 19:45:00,0.0017962199009166403
2023-12-15 20:00:00,-0.006825635623483237
2023-12-15 20:15:00,0.005927525673024916
2023-12-15 20:30:00,0.0071848796036665654
2023-12-15 20:45:00,0.00395168378201661
2023-12-15 21:00:00,0.0016165979108249762
2023-12-15 21:15:00,0.0026943298513749606
2023-12-15 21:30:00,0.00826261154421655
2023-12-15 21:45:00,-0.015088247167699787
2023-12-15 22:00:00,-0.016345601098341437
2023-12-15 22:15:00,-0.010238453435224858
2023-12-15 22:30:00,-0.017243711048799754
2023-12-15 22:45:00,0.0008981099504583212
2023-12-15 23:00:00,0.0014369759207333121
2023-12-15 23:15:00,-0.0035924398018332814
2023-12-15 23:30:00,-0.0001796219900916629
2023-12-15 23:45:00,0.0025147078612832983
2023-12-16 00:00:00,0.004310927762199939
2023-12-16 00:15:00,0.0008981099504583212
2023-12-16 00:30:00,0.0026943298513749615
2023-12-16 00:45:00,0.00017962199009166513
2023-12-16 01:00:00,-0.00017962199009166513
2023-12-16 01:15:00,0.0023350858711916334
2023-12-16 01:30:00,0.00035924398018332803
2023-12-16 01:45:00,0.0005388659702749932
2023-12-16 02:00:00,0.0010777319405499842
2023-12-16 02:15:00,0.0016165979108249773
2023-12-16 02:30:00,0.0014369759207333121
2023-12-16 02:45:00,0.0014369759207333121
2023-12-16 03:00:00,0.0032331958216499524
2023-12-16 03:15:00,0.0023350858711916334
2023-12-16 03:30:00,-0.0012573539306416491
2023-12-16 03:45:00,-0.00035924398018332803
2023-12-16 04:00:00,0.010238453435224854
2023-12-16 04:15:00,0.012034673336141498
2023-12-16 04:30:00,0.00916072149467487
2023-12-16 04:45:00,0.010777319405499848
2023-12-16 05:00:00,0.002155463881099969
2023-12-16 05:15:00,0.0030535738315582896
2023-12-16 05:30:00,0.003233195821649953
2023-12-16 05:45:00,0.009879209455041525
2023-12-16 06:00:00,0.01580673512806644
2023-12-16 06:15:00,0.006466391643299906
2023-12-16 06:30:00,0.008082989554124887
2023-12-16 06:45:00,-0.004490549752291606
2023-12-16 07:00:00,-0.007903367564033224
2023-12-16 07:15:00,-0.0032331958216499567
2023-12-16 07:30:00,-0.0028739518414666277
2023-12-16 07:45:00,0.0064663916432999066
2023-12-16 08:00:00,0.00017962199009166068
2023-12-16 08:15:00,-0.012573539306416493
2023-12-16 08:30:00,0.005568281692841585
2023-12-16 08:45:00,0.003772061791924944
2023-12-16 09:00:00,-0.0028739518414666286
2023-12-16 09:15:00,-0.005568281692841591
2023-12-16 09:30:00,-0.01957879691999139
2023-12-16 09:45:00,-0.01113656338568318
2023-12-16 10:00:00,-0.0010777319405499885
2023-12-16 10:15:00,0.003951683782016607
2023-12-16 10:30:00,-0.0012573539306416515
